,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Indonesia,21942488,60424082,0,0,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07,(5.1+/-2.9)e+07
Isle of Man,4515,10175,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
India,112858780,211152739,0,0,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07,(8+/-4)e+07
Ireland,385015,903965,0,0,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07,(2.5+/-1.4)e+07
Iran,4520575,10529917,0,0,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07,(1.4+/-0.8)e+07
Iraq,2047307,4841782,0,0,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06
Iceland,32977,72947,0,0,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05,(4.4+/-2.4)e+05
Israel,540850,1158069,0,0,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06
Italy,3830757,8793528,0,0,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07,(6.0+/-3.3)e+07
Jamaica,186040,525647,0,0,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05,(2.4+/-1.4)e+05
Jordan,391085,1357309,0,0,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06,(1.7+/-1.0)e+06
Japan,8369338,26417794,0,0,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08,(1.4+/-0.8)e+08
Kazakhstan,1293721,2640574,0,0,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06,(4.2+/-2.3)e+06
Kenya,3766997,6936256,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Kyrgyz Republic,511207,1211818,0,0,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05,(3.3+/-1.8)e+05
Cambodia,1437765,3873549,0,0,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06,(2.1+/-1.2)e+06
Kiribati,5432,15296,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
St. Kitts and Nevis,3320,5413,0,0,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03,(5.5+/-3.0)e+03
South Korea,4058102,11099384,0,0,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07
